stationid,startTime,inNums,outNums,flow,allflow
301,2022/7/15 10:00,60,92,-32,-1476
301,2022/7/15 10:10,45,108,-63,-1217
301,2022/7/15 10:20,51,104,-53,-955
301,2022/7/15 10:30,52,87,-35,-885
301,2022/7/15 10:40,44,112,-68,-735
301,2022/7/15 10:50,55,93,-38,-787
301,2022/7/15 11:00,37,93,-56,-729
301,2022/7/15 11:10,31,87,-56,-566
301,2022/7/15 11:20,42,113,-71,-673
301,2022/7/15 11:30,42,93,-51,-468
301,2022/7/15 11:40,41,96,-55,-436
301,2022/7/15 11:50,52,87,-35,-450
301,2022/7/15 12:00,53,76,-23,-339
301,2022/7/15 12:10,56,92,-36,-177
301,2022/7/15 12:20,64,87,-23,-215
301,2022/7/15 12:30,50,99,-49,-330
301,2022/7/15 12:40,56,91,-35,-539
301,2022/7/15 12:50,53,90,-37,-620
301,2022/7/15 13:00,40,73,-33,-434
301,2022/7/15 13:10,54,97,-43,-399
301,2022/7/15 13:20,40,91,-51,-355
301,2022/7/15 13:30,45,108,-63,-461
301,2022/7/15 13:40,41,90,-49,-599
301,2022/7/15 13:50,44,90,-46,-404
301,2022/7/15 14:00,40,77,-37,-356
301,2022/7/15 14:10,38,92,-54,-398
301,2022/7/15 14:20,38,96,-58,-323
301,2022/7/15 14:30,37,101,-64,-286
301,2022/7/15 14:40,32,96,-64,-260
301,2022/7/15 14:50,45,73,-28,-190
301,2022/7/15 15:00,42,92,-50,-131
301,2022/7/15 15:10,40,105,-65,6
301,2022/7/15 15:20,40,106,-66,12
301,2022/7/15 15:30,47,102,-55,-95
301,2022/7/15 15:40,43,87,-44,-109
301,2022/7/15 15:50,44,86,-42,-71
301,2022/7/15 16:00,39,98,-59,240
301,2022/7/15 16:10,40,93,-53,612
301,2022/7/15 16:20,52,114,-62,623
301,2022/7/15 16:30,71,106,-35,1413
301,2022/7/15 16:40,73,125,-52,1713
301,2022/7/15 16:50,164,120,44,1873
301,2022/7/15 17:00,125,178,-53,3865
301,2022/7/15 17:10,121,118,3,7682
301,2022/7/15 17:20,173,150,23,6320
301,2022/7/15 17:30,134,221,-87,7314
301,2022/7/15 17:40,95,318,-223,12183
301,2022/7/15 17:50,76,318,-242,6876
301,2022/7/15 18:00,58,432,-374,5432
301,2022/7/15 18:10,60,422,-362,9173
301,2022/7/15 18:20,45,430,-385,5508
301,2022/7/15 18:30,39,418,-379,2373
301,2022/7/15 18:40,35,491,-456,-40
301,2022/7/15 18:50,24,490,-466,-694
301,2022/7/15 19:00,30,432,-402,-1140
301,2022/7/15 19:10,24,493,-469,-1216
301,2022/7/15 19:20,29,437,-408,-598
301,2022/7/15 19:30,28,379,-351,-874
301,2022/7/15 19:40,26,319,-293,-78
301,2022/7/15 19:50,27,336,-309,-225
301,2022/7/15 20:00,28,257,-229,276
301,2022/7/15 20:10,23,178,-155,550
301,2022/7/15 20:20,25,171,-146,441
301,2022/7/15 20:30,25,180,-155,160
301,2022/7/15 20:40,27,226,-199,261
301,2022/7/15 20:50,18,119,-101,170
301,2022/7/15 21:00,21,179,-158,438
301,2022/7/15 21:10,21,193,-172,499
301,2022/7/15 21:20,17,181,-164,28
301,2022/7/15 21:30,13,108,-95,-205
301,2022/7/15 21:40,12,153,-141,-352
301,2022/7/15 21:50,12,128,-116,-635
301,2022/7/15 22:00,8,121,-113,-42
301,2022/7/15 22:10,4,106,-102,-156
301,2022/7/15 22:20,2,120,-118,-1121
301,2022/7/15 22:30,2,102,-100,-1186
301,2022/7/15 22:40,2,87,-85,-1115
301,2022/7/15 22:50,2,110,-108,-966
293,2022/7/15 5:00,0,1,-1,-18
293,2022/7/15 5:10,0,1,-1,-7
293,2022/7/15 5:20,0,1,-1,33
293,2022/7/15 5:30,0,1,-1,109
293,2022/7/15 5:40,21,1,20,224
293,2022/7/15 5:50,25,2,23,378
293,2022/7/15 6:00,17,1,16,429
293,2022/7/15 6:10,29,11,18,469
293,2022/7/15 6:20,32,21,11,380
293,2022/7/15 6:30,36,55,-19,753
293,2022/7/15 6:40,51,47,4,1021
293,2022/7/15 6:50,57,37,20,1746
293,2022/7/15 7:00,56,60,-4,2542
293,2022/7/15 7:10,114,51,63,3340
293,2022/7/15 7:20,190,87,103,4654
293,2022/7/15 7:30,189,92,97,6006
293,2022/7/15 7:40,232,97,135,7413
293,2022/7/15 7:50,222,100,122,4238
293,2022/7/15 8:00,223,105,118,2301
293,2022/7/15 8:10,147,97,50,-6550
293,2022/7/15 8:20,96,111,-15,-12671
293,2022/7/15 8:30,70,111,-41,-20012
293,2022/7/15 8:40,79,100,-21,-28879
293,2022/7/15 8:50,33,105,-72,-23271
293,2022/7/15 9:00,43,83,-40,-17690
293,2022/7/15 9:10,35,65,-30,-13867
293,2022/7/15 9:20,24,97,-73,-7844
293,2022/7/15 9:30,31,101,-70,-4742
293,2022/7/15 9:40,23,62,-39,-4450
293,2022/7/15 9:50,25,92,-67,-3193
293,2022/7/15 10:00,24,77,-53,-1529
293,2022/7/15 10:10,21,68,-47,-1264
293,2022/7/15 10:20,25,76,-51,-1006
293,2022/7/15 10:30,27,81,-54,-939
293,2022/7/15 10:40,26,62,-36,-771
293,2022/7/15 10:50,22,63,-41,-828
293,2022/7/15 11:00,25,66,-41,-770
293,2022/7/15 11:10,24,62,-38,-604
293,2022/7/15 11:20,23,57,-34,-707
293,2022/7/15 11:30,21,57,-36,-504
293,2022/7/15 11:40,26,60,-34,-470
293,2022/7/15 11:50,23,63,-40,-490
293,2022/7/15 12:00,29,60,-31,-370
293,2022/7/15 12:10,22,60,-38,-215
293,2022/7/15 12:20,29,45,-16,-231
293,2022/7/15 12:30,23,45,-22,-352
293,2022/7/15 12:40,27,64,-37,-576
293,2022/7/15 12:50,29,59,-30,-650
293,2022/7/15 13:00,28,60,-32,-466
293,2022/7/15 13:10,24,62,-38,-437
293,2022/7/15 13:20,26,44,-18,-373
293,2022/7/15 13:30,25,57,-32,-493
293,2022/7/15 13:40,28,57,-29,-628
293,2022/7/15 13:50,23,56,-33,-437
293,2022/7/15 14:00,25,49,-24,-380
293,2022/7/15 14:10,24,48,-24,-422
293,2022/7/15 14:20,26,45,-19,-342
293,2022/7/15 14:30,25,62,-37,-323
293,2022/7/15 14:40,25,50,-25,-285
293,2022/7/15 14:50,24,61,-37,-227
293,2022/7/15 15:00,25,57,-32,-163
293,2022/7/15 15:10,24,40,-16,-10
293,2022/7/15 15:20,20,48,-28,-16
293,2022/7/15 15:30,25,61,-36,-131
293,2022/7/15 15:40,22,61,-39,-148
293,2022/7/15 15:50,29,48,-19,-90
293,2022/7/15 16:00,25,59,-34,206
293,2022/7/15 16:10,28,64,-36,576
293,2022/7/15 16:20,22,47,-25,598
293,2022/7/15 16:30,43,52,-9,1404
293,2022/7/15 16:40,36,63,-27,1686
293,2022/7/15 16:50,36,66,-30,1843
293,2022/7/15 17:00,39,80,-41,3824
293,2022/7/15 17:10,69,67,2,7684
293,2022/7/15 17:20,42,57,-15,6305
293,2022/7/15 17:30,58,92,-34,7280
293,2022/7/15 17:40,46,68,-22,12161
293,2022/7/15 17:50,44,76,-32,6844
293,2022/7/15 18:00,40,114,-74,5358
293,2022/7/15 18:10,27,95,-68,9105
293,2022/7/15 18:20,26,124,-98,5410
293,2022/7/15 18:30,24,104,-80,2293
293,2022/7/15 18:40,28,95,-67,-107
293,2022/7/15 18:50,21,114,-93,-787
293,2022/7/15 19:00,15,101,-86,-1226
293,2022/7/15 19:10,15,99,-84,-1300
293,2022/7/15 19:20,14,126,-112,-710
293,2022/7/15 19:30,12,85,-73,-947
293,2022/7/15 19:40,16,95,-79,-157
293,2022/7/15 19:50,16,94,-78,-303
293,2022/7/15 20:00,14,63,-49,227
293,2022/7/15 20:10,12,77,-65,485
293,2022/7/15 20:20,9,71,-62,379
293,2022/7/15 20:30,9,64,-55,105
293,2022/7/15 20:40,10,85,-75,186
293,2022/7/15 20:50,7,60,-53,117
293,2022/7/15 21:00,7,59,-52,386
293,2022/7/15 21:10,8,79,-71,428
293,2022/7/15 21:20,7,66,-59,-31
293,2022/7/15 21:30,4,56,-52,-257
293,2022/7/15 21:40,3,62,-59,-411
293,2022/7/15 21:50,4,71,-67,-702
293,2022/7/15 22:00,5,63,-58,-100
293,2022/7/15 22:10,0,54,-54,-210
293,2022/7/15 22:20,0,51,-51,-1172
293,2022/7/15 22:30,0,44,-44,-1230
293,2022/7/15 22:40,0,47,-47,-1162
293,2022/7/15 22:50,1,39,-38,-1004
303,2022/7/15 5:00,0,1,-1,-19
303,2022/7/15 5:10,0,1,-1,-8
303,2022/7/15 5:20,0,1,-1,32
303,2022/7/15 5:30,14,1,13,122
303,2022/7/15 5:40,28,1,27,251
303,2022/7/15 5:50,33,6,27,405
303,2022/7/15 6:00,42,5,37,466
303,2022/7/15 6:10,73,8,65,534
303,2022/7/15 6:20,109,16,93,473
303,2022/7/15 6:30,190,79,111,864
303,2022/7/15 6:40,281,68,213,1234
303,2022/7/15 6:50,370,72,298,2044
303,2022/7/15 7:00,655,87,568,3110
303,2022/7/15 7:10,740,118,622,3962
303,2022/7/15 7:20,1169,104,1065,5719
303,2022/7/15 7:30,1389,178,1211,7217
303,2022/7/15 7:40,1371,255,1116,8529
303,2022/7/15 7:50,1210,213,997,5235
303,2022/7/15 8:00,1167,198,969,3270
303,2022/7/15 8:10,1040,107,933,-5617
303,2022/7/15 8:20,732,224,508,-12163
303,2022/7/15 8:30,611,254,357,-19655
303,2022/7/15 8:40,369,180,189,-28690
303,2022/7/15 8:50,278,103,175,-23096
303,2022/7/15 9:00,236,150,86,-17604
303,2022/7/15 9:10,177,111,66,-13801
303,2022/7/15 9:20,162,142,20,-7824
303,2022/7/15 9:30,139,116,23,-4719
303,2022/7/15 9:40,130,101,29,-4421
303,2022/7/15 9:50,77,124,-47,-3240
303,2022/7/15 10:00,103,121,-18,-1547
303,2022/7/15 10:10,129,105,24,-1240
303,2022/7/15 10:20,108,101,7,-999
303,2022/7/15 10:30,77,104,-27,-966
303,2022/7/15 10:40,81,119,-38,-809
303,2022/7/15 10:50,65,102,-37,-865
303,2022/7/15 11:00,61,100,-39,-809
303,2022/7/15 11:10,62,115,-53,-657
303,2022/7/15 11:20,59,102,-43,-750
303,2022/7/15 11:30,95,119,-24,-528
303,2022/7/15 11:40,124,116,8,-462
303,2022/7/15 11:50,165,121,44,-446
303,2022/7/15 12:00,155,120,35,-335
303,2022/7/15 12:10,186,105,81,-134
303,2022/7/15 12:20,188,119,69,-162
303,2022/7/15 12:30,231,99,132,-220
303,2022/7/15 12:40,170,117,53,-523
303,2022/7/15 12:50,141,121,20,-630
303,2022/7/15 13:00,164,119,45,-421
303,2022/7/15 13:10,167,124,43,-394
303,2022/7/15 13:20,135,116,19,-354
303,2022/7/15 13:30,109,108,1,-492
303,2022/7/15 13:40,151,98,53,-575
303,2022/7/15 13:50,82,107,-25,-462
303,2022/7/15 14:00,127,105,22,-358
303,2022/7/15 14:10,116,123,-7,-429
303,2022/7/15 14:20,87,121,-34,-376
303,2022/7/15 14:30,99,125,-26,-349
303,2022/7/15 14:40,94,108,-14,-299
303,2022/7/15 14:50,118,114,4,-223
303,2022/7/15 15:00,163,121,42,-121
303,2022/7/15 15:10,184,122,62,52
303,2022/7/15 15:20,131,120,11,-5
303,2022/7/15 15:30,166,111,55,-76
303,2022/7/15 15:40,178,97,81,-67
303,2022/7/15 15:50,132,127,5,-85
303,2022/7/15 16:00,158,114,44,250
303,2022/7/15 16:10,187,108,79,655
303,2022/7/15 16:20,171,150,21,619
303,2022/7/15 16:30,194,111,83,1487
303,2022/7/15 16:40,259,106,153,1839
303,2022/7/15 16:50,268,139,129,1972
303,2022/7/15 17:00,213,181,32,3856
303,2022/7/15 17:10,194,252,-58,7626
303,2022/7/15 17:20,208,245,-37,6268
303,2022/7/15 17:30,181,217,-36,7244
303,2022/7/15 17:40,188,424,-236,11925
303,2022/7/15 17:50,202,324,-122,6722
303,2022/7/15 18:00,157,347,-190,5168
303,2022/7/15 18:10,124,427,-303,8802
303,2022/7/15 18:20,175,378,-203,5207
303,2022/7/15 18:30,70,499,-429,1864
303,2022/7/15 18:40,62,636,-574,-681
303,2022/7/15 18:50,71,434,-363,-1150
303,2022/7/15 19:00,49,414,-365,-1591
303,2022/7/15 19:10,61,457,-396,-1696
303,2022/7/15 19:20,64,392,-328,-1038
303,2022/7/15 19:30,64,411,-347,-1294
303,2022/7/15 19:40,42,413,-371,-528
303,2022/7/15 19:50,55,293,-238,-541
303,2022/7/15 20:00,44,506,-462,-235
303,2022/7/15 20:10,51,178,-127,358
303,2022/7/15 20:20,47,180,-133,246
303,2022/7/15 20:30,45,257,-212,-107
303,2022/7/15 20:40,39,116,-77,109
303,2022/7/15 20:50,38,221,-183,-66
303,2022/7/15 21:00,32,193,-161,225
303,2022/7/15 21:10,41,111,-70,358
303,2022/7/15 21:20,34,224,-190,-221
303,2022/7/15 21:30,27,120,-93,-350
303,2022/7/15 21:40,27,150,-123,-534
303,2022/7/15 21:50,27,128,-101,-803
303,2022/7/15 22:00,6,150,-144,-244
303,2022/7/15 22:10,3,120,-117,-327
303,2022/7/15 22:20,2,122,-120,-1292
303,2022/7/15 22:30,2,110,-108,-1338
303,2022/7/15 22:40,2,103,-101,-1263
303,2022/7/15 22:50,1,94,-93,-1097
306,2022/7/15 5:00,0,1,-1,-20
306,2022/7/15 5:10,0,1,-1,-9
306,2022/7/15 5:20,0,1,-1,31
306,2022/7/15 5:30,18,1,17,139
306,2022/7/15 5:40,30,1,29,280
306,2022/7/15 5:50,33,1,32,437
306,2022/7/15 6:00,37,1,36,502
306,2022/7/15 6:10,50,2,48,582
306,2022/7/15 6:20,80,2,78,551
306,2022/7/15 6:30,150,6,144,1008
306,2022/7/15 6:40,185,65,120,1354
306,2022/7/15 6:50,214,46,168,2212
306,2022/7/15 7:00,233,113,120,3230
306,2022/7/15 7:10,278,89,189,4151
306,2022/7/15 7:20,355,102,253,5972
306,2022/7/15 7:30,345,109,236,7453
306,2022/7/15 7:40,331,120,211,8740
306,2022/7/15 7:50,302,110,192,5427
306,2022/7/15 8:00,285,115,170,3440
306,2022/7/15 8:10,236,110,126,-5491
306,2022/7/15 8:20,189,111,78,-12085
306,2022/7/15 8:30,185,90,95,-19560
306,2022/7/15 8:40,82,105,-23,-28713
306,2022/7/15 8:50,73,110,-37,-23133
306,2022/7/15 9:00,54,64,-10,-17614
306,2022/7/15 9:10,49,93,-44,-13845
306,2022/7/15 9:20,45,104,-59,-7883
306,2022/7/15 9:30,47,75,-28,-4747
306,2022/7/15 9:40,38,82,-44,-4465
306,2022/7/15 9:50,38,76,-38,-3278
306,2022/7/15 10:00,39,80,-41,-1588
306,2022/7/15 10:10,38,65,-27,-1267
306,2022/7/15 10:20,38,74,-36,-1035
306,2022/7/15 10:30,38,65,-27,-993
306,2022/7/15 10:40,32,81,-49,-858
306,2022/7/15 10:50,29,76,-47,-912
306,2022/7/15 11:00,33,60,-27,-836
306,2022/7/15 11:10,33,82,-49,-706
306,2022/7/15 11:20,40,82,-42,-792
306,2022/7/15 11:30,37,86,-49,-577
306,2022/7/15 11:40,38,81,-43,-505
306,2022/7/15 11:50,34,76,-42,-488
306,2022/7/15 12:00,41,62,-21,-356
306,2022/7/15 12:10,36,75,-39,-173
306,2022/7/15 12:20,39,77,-38,-200
306,2022/7/15 12:30,34,73,-39,-259
306,2022/7/15 12:40,32,79,-47,-570
306,2022/7/15 12:50,30,76,-46,-676
306,2022/7/15 13:00,34,72,-38,-459
306,2022/7/15 13:10,32,87,-55,-449
306,2022/7/15 13:20,28,87,-59,-413
306,2022/7/15 13:30,29,81,-52,-544
306,2022/7/15 13:40,30,78,-48,-623
306,2022/7/15 13:50,29,59,-30,-492
306,2022/7/15 14:00,35,76,-41,-399
306,2022/7/15 14:10,30,76,-46,-475
306,2022/7/15 14:20,27,75,-48,-424
306,2022/7/15 14:30,25,78,-53,-402
306,2022/7/15 14:40,32,83,-51,-350
306,2022/7/15 14:50,32,64,-32,-255
306,2022/7/15 15:00,34,74,-40,-161
306,2022/7/15 15:10,33,81,-48,4
306,2022/7/15 15:20,33,78,-45,-50
306,2022/7/15 15:30,36,87,-51,-127
306,2022/7/15 15:40,34,69,-35,-102
306,2022/7/15 15:50,36,95,-59,-144
306,2022/7/15 16:00,41,101,-60,190
306,2022/7/15 16:10,38,61,-23,632
306,2022/7/15 16:20,63,92,-29,590
306,2022/7/15 16:30,67,63,4,1491
306,2022/7/15 16:40,70,83,-13,1826
306,2022/7/15 16:50,65,100,-35,1937
306,2022/7/15 17:00,52,98,-46,3810
306,2022/7/15 17:10,50,100,-50,7576
306,2022/7/15 17:20,74,106,-32,6236
306,2022/7/15 17:30,137,115,22,7266
306,2022/7/15 17:40,74,105,-31,11894
306,2022/7/15 17:50,67,116,-49,6673
306,2022/7/15 18:00,61,182,-121,5047
306,2022/7/15 18:10,47,103,-56,8746
306,2022/7/15 18:20,37,224,-187,5020
306,2022/7/15 18:30,37,110,-73,1791
306,2022/7/15 18:40,26,111,-85,-766
306,2022/7/15 18:50,28,209,-181,-1331
306,2022/7/15 19:00,28,114,-86,-1677
306,2022/7/15 19:10,23,123,-100,-1796
306,2022/7/15 19:20,25,180,-155,-1193
306,2022/7/15 19:30,26,100,-74,-1368
306,2022/7/15 19:40,24,124,-100,-628
306,2022/7/15 19:50,26,106,-80,-621
306,2022/7/15 20:00,26,93,-67,-302
306,2022/7/15 20:10,27,116,-89,269
306,2022/7/15 20:20,24,80,-56,190
306,2022/7/15 20:30,26,79,-53,-160
306,2022/7/15 20:40,23,105,-82,27
306,2022/7/15 20:50,16,71,-55,-121
306,2022/7/15 21:00,21,72,-51,174
306,2022/7/15 21:10,19,106,-87,271
306,2022/7/15 21:20,20,72,-52,-273
306,2022/7/15 21:30,17,77,-60,-410
306,2022/7/15 21:40,11,67,-56,-590
306,2022/7/15 21:50,8,95,-87,-890
306,2022/7/15 22:00,2,65,-63,-307
306,2022/7/15 22:10,1,82,-81,-408
306,2022/7/15 22:20,1,74,-73,-1365
306,2022/7/15 22:30,0,68,-68,-1406
306,2022/7/15 22:40,0,59,-59,-1322
306,2022/7/15 22:50,0,64,-64,-1161
305,2022/7/15 5:00,0,1,-1,-21
305,2022/7/15 5:10,0,1,-1,-10
305,2022/7/15 5:20,0,1,-1,30
305,2022/7/15 5:30,29,1,28,167
305,2022/7/15 5:40,32,1,31,311
305,2022/7/15 5:50,50,1,49,486
305,2022/7/15 6:00,45,1,44,546
305,2022/7/15 6:10,68,1,67,649
305,2022/7/15 6:20,114,1,113,664
305,2022/7/15 6:30,154,1,153,1161
305,2022/7/15 6:40,253,67,186,1540
305,2022/7/15 6:50,283,50,233,2445
305,2022/7/15 7:00,354,57,297,3527
305,2022/7/15 7:10,601,105,496,4647
305,2022/7/15 7:20,597,81,516,6488
305,2022/7/15 7:30,601,102,499,7952
305,2022/7/15 7:40,470,110,360,9100
305,2022/7/15 7:50,393,100,293,5720
305,2022/7/15 8:00,350,99,251,3691
305,2022/7/15 8:10,281,102,179,-5312
305,2022/7/15 8:20,232,113,119,-11966
305,2022/7/15 8:30,185,97,88,-19472
305,2022/7/15 8:40,146,108,38,-28675
305,2022/7/15 8:50,74,68,6,-23127
305,2022/7/15 9:00,53,110,-57,-17671
305,2022/7/15 9:10,41,76,-35,-13880
305,2022/7/15 9:20,45,68,-23,-7906
305,2022/7/15 9:30,39,91,-52,-4799
305,2022/7/15 9:40,33,87,-54,-4519
305,2022/7/15 9:50,37,67,-30,-3308
305,2022/7/15 10:00,31,75,-44,-1632
305,2022/7/15 10:10,32,68,-36,-1303
305,2022/7/15 10:20,28,65,-37,-1072
305,2022/7/15 10:30,31,79,-48,-1041
305,2022/7/15 10:40,35,74,-39,-897
305,2022/7/15 10:50,32,73,-41,-953
305,2022/7/15 11:00,27,74,-47,-883
305,2022/7/15 11:10,30,81,-51,-757
305,2022/7/15 11:20,38,62,-24,-816
305,2022/7/15 11:30,32,65,-33,-610
